FIPS,LWX_TYPE,OWNER,DET_LENGTH,OT_TYPE,COMMENTS,Add_source,COUNTY,ROAD,FLOWSOURCE,SOURCE,LAT,LONG,GRADE,LOCATION_1,SIGNAGE,OWNER_ID,Latitude,Longitude,ID
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 177,DRY BRANCH TRIB,VGI,32.24310082,-98.18755709,NA,0.62 MI E OF US 281,NV,NA,32.24310082,-98.18755709,A07703
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 250,BELL BRANCH,VGI,32.11554279,-98.2972077,NA,0.43 MI S OF CR 249,NONE,NA,32.11554279,-98.2972077,A07704
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 251,ALARM CREEK,VGI,32.15170408,-98.20483709,RAISED,0.80 MI E OF CR 252,NV,NA,32.15170408,-98.20483709,A07705
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 284,SOUTH FORK LITTLE GREEN CREEK,VGI,32.02499623,-98.24025833,NA,0.70 MI S OF CR 296,NV,NA,32.02499623,-98.24025833,A07706
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 284,NORTH FORK LITTLE GREEN CREEK,VGI,32.04788816,-98.25224323,NA,NA,NONE,NA,32.04788816,-98.25224323,A07707
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 303,HEAVENLY BRANCH,VGI,32.07058268,-98.27478909,NA,0.53 MI E OF CR 305,NONE,NA,32.07058268,-98.27478909,A07708
143,VENTED FORD,COUNTY,0,RIVERINE,GAUGE,NA,ERATH,CR 322,RESLEY CREEK BRANCH,VGI,32.04263854,-98.34253557,NA,2.00 MI N OF CR 335,GAUGE,NA,32.04263854,-98.34253557,A07709
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 322,RESLEY CREEK,VGI,32.051673,-98.338917,NA,1.43 MI S OF FM 219,NONE,NA,32.051673,-98.338917,A07710
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 374,BUCK BRANCH,VGI,32.13503894,-98.31701151,NA,0.51 MI N OF US 67,NV,NA,32.13503894,-98.31701151,A07711
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 396,WEST FORK ARMSTRONG CREEK,VGI,32.28462816,-98.45575133,NA,0.40 MI E OF CR 397,NV,NA,32.28462816,-98.45575133,A07712
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 401,WEST FORK ARMSTRONG BRANCH,VGI,32.30589113,-98.45609779,NA,0.41 MI S OF CR 515,NV,NA,32.30589113,-98.45609779,A07713
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 419,NORTH FORK NORTH BOSQUE RIVER,VGI,32.32305735,-98.32772753,NA,1.36 MI N OF FM 219,NV,NA,32.32305735,-98.32772753,A07714
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 521,COTTONWOOD CREEK,VGI,32.086007,-98.261257,NA,0.23 MI W OF SH 6,NV,NA,32.086007,-98.261257,A07715
143,VENTED FORD,CITY,0,RIVERINE,NA,NA,ERATH,ELM ST,BRISLEY CREEK,VGI,32.084701,-98.34446,NA,0.05 MI W OF S PARK ST,NONE,NA,32.084701,-98.34446,A07716
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,FM 1702,RESLEY CREEK BRANCH,VGI,32.00835136,-98.33085041,NA,263 FT S OF CR 335,NONE,NA,32.00835136,-98.33085041,A07717
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,FM 205,RICHARDSON CREEK,VGI,32.239932,-98.0748409,NA,0.29 MI NE OF SISK COMMUNITY RD,NONE,NA,32.239932,-98.0748409,A07718
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,FM 219,SOUTH FORK NORTH BOSQUE RIVER,VGI,32.27404745,-98.35700482,NA,371 FT W OF CR 408,NONE,NA,32.27404745,-98.35700482,A07719
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,FM 219,NORTH FORK NORTH BOSQUE R BR,VGI,32.33295559,-98.2935196,NA,0.25 MI NE OF CR 422,NONE,NA,32.33295559,-98.2935196,A07720
143,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,FM 914,GREEN CREEK TRIB,VGI,32.06696584,-98.20251969,NA,0.64 MI N OF SH 6,NONE,NA,32.06696584,-98.20251969,A07721
143,VENTED FORD,CITY,0,RIVERINE,NA,NA,ERATH,PRARIE WIND BLVD,S FORK NORTH BOSQUE RIVER TRIB,VGI,32.23277428,-98.23203392,NA,470 FT SE OF BLUE JAY DR,NONE,NA,32.23277428,-98.23203392,A07722
221,VENTED FORD,CITY,0,RIVERINE,NA,NA,HOOD,ABLES ST,LAMBERT BRANCH TRIB,VGI,32.438451,-97.801757,NA,425 FT N OF ELIZABETH BLVD,NONE,NA,32.438451,-97.801757,A07723
221,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,HOOD,ARKANSAS TRAIL,ROBINSON CREEK TRIB,VGI,32.50763602,-97.85073343,GRADE,185 FT N OF S OKLAHOMA TRAIL,NONE,NA,32.50763602,-97.85073343,A07724
221,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,HOOD,BEDFORD CT,BRAZOS RIVER TRIB,VGI,32.53626352,-97.83167982,NA,930 FT E OF INDIAN GAP ST,NONE,NA,32.53626352,-97.83167982,A07725
221,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,HOOD,S CHERRY LN,LABERT BRANCH TRIB,VGI,32.438021,-97.802838,NA,296 FT E OF HEATHER DR,NONE,NA,32.438021,-97.802838,A07726
221,VENTED FORD,CITY,0,RIVERINE,NA,NA,HOOD,TOLAR CEMETERY RD,SQUAW CREEK,VGI,32.38555178,-97.91983362,NA,502 FT S OF 7TH ST,NONE,NA,32.38555178,-97.91983362,A07727
221,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,HOOD,CR 220,PALUXY CREEK,VGI,32.2801874,-97.92206385,NA,0.81 MI W OF CR 218,NV,NA,32.2801874,-97.92206385,A07728
221,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,HOOD,CR 306,WRIGHT BRANCH,VGI,32.39999708,-97.64030703,NA,0.18 MI S OF FALL CREEK,NONE,NA,32.39999708,-97.64030703,A07729
221,VENTED FORD,COUNTY,0,RIVERINE,GAUGE,NA,HOOD,FALL CREEK,ROCKY BRANCH,VGI,32.39780566,-97.65063591,NA,0.50 MI MI E OF MONTICELLO DR,GAUGE,NA,32.39780566,-97.65063591,A07730
221,VENTED FORD,COUNTY,0,RIVERINE,GAUGE,NA,HOOD,HICKEY CT,LONG CREEK,VGI,32.5340665,-97.76512143,NA,378 FT NE OF LITTLE RD,GAUGE,NA,32.5340665,-97.76512143,A07731
221,BRIDGE CLASS,TXDOT,0,RIVERINE,HILL CITY ST,NA,HOOD,FM 56,SQUAW CREEK,VGI,32.38570363,-97.91313224,NA,188 FT S OF E 8TH ST,NONE,2.11E+13,32.38570363,-97.91313224,A07732
221,UNVENTED FORD,COUNTY,0,RIVERINE,GAUGE,NA,HOOD,HOLMES DR,LAMBERT BRANCH,VGI,32.43034486,-97.81736861,RAISED,624 FT N OF BRANDI LN,GAUGE,NA,32.43034486,-97.81736861,A07733
221,UNVENTED FORD,COUNTY,0,RIVERINE,GAUGE,NA,HOOD,M AND M RANCH,NOLAN BRANCH,VGI,32.48309673,-97.70048728,GRADE,0.37 MI N OF OLD GRANBURY RD,NONE,NA,32.48309673,-97.70048728,A07734
221,VENTED FORD,COUNTY,0,RIVERINE,GAUGE,NA,HOOD,ORION WAY,ROUGH CREEK,VGI,32.41677515,-97.80143725,NA,158 FT N OF CORRAL CT,GAUGE,NA,32.41677515,-97.80143725,A07735
221,VENTED FORD,CITY,0,RIVERINE,GAUGE,NA,HOOD,N PARK ST,LAMBERT BRANCH,VGI,32.443398,-97.801889,NA,500 FT N OF US 377,GAUGE,NA,32.443398,-97.801889,A07736
221,VENTED FORD,CITY,0,RIVERINE,GAUGE,NA,HOOD,QUAIL RIDGE CT,NOLAN BRANCH,VGI,32.47784677,-97.72829661,NA,NA,GAUGE,NA,32.47784677,-97.72829661,A07737
221,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,HOOD,UTAH TRAIL,ROBINSON CREEK TRIB,VGI,32.513881,-97.853956,NA,103 FT E OF GEORGIA TRAIL,NONE,NA,32.513881,-97.853956,A07738
221,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,HOOD,VEGAS RD,STROUDS CREEK,VGI,32.45675,-97.84868,NA,480 FT W OF BLUE LAKE CT,NONE,NA,32.45675,-97.84868,A07739
35,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,BOSQUE,19TH ST,BOSQUE RIVER TRIB,VGI,31.77319818,-97.58013455,GRADE,173 FT FROM AVE N,NONE,NA,31.77319818,-97.58013455,A07740
35,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,BOSQUE,W 13TH ST,BOSQUE RIVER TRIB,VGI,31.77643435,-97.58027501,GRADE,380 FT E OF S AVE N,NONE,NA,31.77643435,-97.58027501,A07741
35,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,BOSQUE,W 17TH ST,BOSQUE RIVER TRIB,VGI,31.77424402,-97.58020829,GRADE,76 FT E OF S AVE N,NONE,NA,31.77424402,-97.58020829,A07742
35,VENTED FORD,CITY,0,RIVERINE,NA,NA,BOSQUE,W 7TH ST,BOSQUE RIVER TRIB,VGI,31.77959758,-97.58098804,NA,254 FT W OF AVENUE K,NONE,NA,31.77959758,-97.58098804,A07743
35,VENTED FORD,CITY,0,RIVERINE,NA,NA,BOSQUE,AVENUE F,BOSQUE RIVER TRIB,VGI,31.78579974,-97.57762065,NA,AT PECAN,NONE,NA,31.78579974,-97.57762065,A07744
35,VENTED FORD,CITY,0,RIVERINE,NA,NA,BOSQUE,AVENUE H,BOSQUE RIVER TRIB,VGI,31.78920789,-97.58199183,NA,283 FT S OF BISHOP,NONE,NA,31.78920789,-97.58199183,A07745
35,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,BOSQUE,BISHOP ST,BOSQUE RIVER TRIB,VGI,31.78971876,-97.58279175,GRADE,133 FT W OF N AVENUE I,NONE,NA,31.78971876,-97.58279175,A07746
35,VENTED FORD,CITY,0,RIVERINE,NA,NA,BOSQUE,DENMARK ST,STEELE CREEK TRIB,VGI,32.06006077,-97.75123056,NA,127 FT E OF 2ND ST,NONE,NA,32.06006077,-97.75123056,A07747
35,VENTED FORD,TXDOT,0,RIVERINE,NA,NA,BOSQUE,CR 3112,N BOSQUE RIVER TRIB,VGI,31.79070768,-97.57289129,NA,1530 FT N OF E 2ND ST,NONE,090180AA0333001,31.79070768,-97.57289129,A07748
5,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,ANGELINA,BENDING OAK ST,CEDAR CREEK TRIB,VGI,31.31089984,-94.75825969,NA,807 FT W OF WOODLAND DR,NONE,NA,31.31089984,-94.75825969,A07749
5,BRIDGE CLASS,CITY,0,RIVERINE,GAUGE,NA,ANGELINA,GROESBECK,HURRICANE CREEK TRIB,VGI,31.33901893,-94.7192765,NA,41.5 FT W OF ADAMS ST,GAUGE,NA,31.33901893,-94.7192765,A07750
5,VENTED FORD,CITY,0,RIVERINE,SIGNAGE,NA,ANGELINA,CARROL AVE,HURRICANE CREEK,VGI,31.31746488,-94.73558215,NA,606 FT E OF SCOTT ST,NONE,NA,31.31746488,-94.73558215,A07751
5,VENTED FORD,CITY,0,RIVERINE,NA,NA,ANGELINA,CHAMPIONS DR,HURRICANE CREEK BRANCH,VGI,31.276214,-94.73046,NA,781 FT N OF CROWN COLONY,NONE,NA,31.276214,-94.73046,A07752
5,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,ANGELINA,CROWN COLONY,HURRICANE CREEK TRIB,VGI,31.27446341,-94.72901014,NA,443 FT E OF CHAMPIONS DR,NONE,NA,31.27446341,-94.72901014,A07753
5,VENTED FORD,TXDOT,0,RIVERINE,NA,NA,ANGELINA,FM 844,BRUSHY CREEK,VGI,31.14685084,-94.54138351,NA,0.32 FT N OF CR 363,NV,NA,31.14685084,-94.54138351,A07754
5,VENTED FORD,CITY,0,RIVERINE,NA,NA,ANGELINA,FREEMAN ST,PAPER MILL CREEK BRANCH,VGI,31.34783174,-94.68630693,NA,385 FT W OF KENT ST,NONE,NA,31.34783174,-94.68630693,A07755
5,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,ANGELINA,HANKS ST,CEDAR CREEK TRIB,VGI,31.30925706,-94.75749632,NA,377 FT E OF BENDING OAK ST,NONE,NA,31.30925706,-94.75749632,A07756
5,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,ANGELINA,HILL ST,CEDAR CREEK,VGI,31.34002365,-94.74771999,NA,506 FT N OF SHANDS DR,NONE,NA,31.34002365,-94.74771999,A07757
5,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,ANGELINA,HUNTERS CREEK,HURRICANE CREEK TRIB,VGI,31.32606305,-94.70665285,NA,1077 FT W OF JONES ST,NONE,NA,31.32606305,-94.70665285,A07758
5,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,ANGELINA,JONES ST,HURRICANE CREEK TRIB,VGI,31.32644692,-94.70975417,NA,184 FT N OF HUNTERS CREEK,NONE,NA,31.32644692,-94.70975417,A07759
5,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,ANGELINA,LOTUS LN,CEDAR CREEK,VGI,31.34048291,-94.74351495,NA,408 FT SE OF BOWERS ST,NONE,NA,31.34048291,-94.74351495,A07760
361,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,ORANGE,CONCORD ST,ANDERSON GULLY,FIS,30.118144,-93.985712,NA,340 FT N OF PHIL ST,NONE,201810AA0364001,30.118144,-93.985712,A07761
361,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ORANGE,CHERRY RD,ANDERSON GULLY,FIS,30.122623,-93.992703,NA,405 FT S OF ORANGE ST,NONE,NA,30.122623,-93.992703,A07762
361,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ORANGE,BAILEY DR,ANDERSON GULLY,FIS,30.12244349,-93.9943047,NA,453 FT S OF ORANGE ST,NONE,NA,30.12244349,-93.9943047,A07763
361,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,ORANGE,ORANGE ST,ANDERSON GULLY,FIS,30.12372018,-93.99576245,NA,103 FT E OF PINE SHADOWS ST,NONE,201810C01860001,30.12372018,-93.99576245,A07764
361,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,ORANGE,E BOLIVAR ST,ANDERSON GULLY,FIS,30.132265,-94.00437467,NA,17 FT E OF HOWELL ST,NONE,NA,30.132265,-94.00437467,A07765
361,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,ORANGE,FM 105,CANEY CREEK,FIS,30.15818081,-94.01707263,NA,392 FT N OF CANEY CREEK RD,NONE,2.02E+14,30.15818081,-94.01707263,A07766
361,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,ORANGE,FM 1132,CANEY CREEK,FIS,30.160972,-94.014793,NA,1060 FT E OF FM 105,NONE,NA,30.160972,-94.014793,A07767
361,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,ORANGE,CALL ST,CANEY CREEK,FIS,30.162871,-94.012877,NA,898 FT N OF FM 1132,NV,NA,30.162871,-94.012877,A07768
361,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,ORANGE,N TRAM RD,CANEY CREEK,FIS,30.168629,-94.007039,NA,726 FT N OF OSTEEN,NONE,NA,30.168629,-94.007039,A07769
361,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,ORANGE,I-10,COW BAYOU LATERAL NO 14,FIS,30.13045675,-93.89819725,NA,1040 FT W OF STRONG RD,NONE,NA,30.13045675,-93.89819725,A07770
361,VENTED FORD,CITY,0,RIVERINE,NA,NA,ORANGE,ALLIE PAYNE,GUM GULLY,FIS,30.141607,-93.763128,NA,0.4 MI W OF MEEKS DR,NONE,NA,30.141607,-93.763128,A07771
361,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,ORANGE,LINDBERG ST E,MEYERS BAYOU,FIS,30.11429045,-94.00849194,NA,358 FT W OF FM 105,NV,NA,30.11429045,-94.00849194,A07772
361,VENTED FORD,CITY,0,RIVERINE,NA,NA,ORANGE,WALDEN RD,MEYERS BAYOU,VGI,30.11311,-94.008948,NA,0.11 MI W OF FM 105,NONE,NA,30.11311,-94.008948,A07773
361,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,ORANGE,TAYLOR ST,MEYERS BAYOU,FIS,30.115768,-94.008775,NA,310 FT W OF FM 105,NONE,NA,30.115768,-94.008775,A07774
361,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ORANGE,BURTON DR,SANDY CREEK,FIS,30.12709749,-93.84151447,NA,632 FT S OF JACKSON DR,NONE,NA,30.12709749,-93.84151447,A07775
361,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,ORANGE,LAKEVIEW RD,TEN MILE CREEK,FIS,30.222047,-94.112723,NA,513 FT E OF SHARON LN,NONE,NA,30.222047,-94.112723,A07776
361,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,ORANGE,EASY ST,TEN MILE CREEK WEST FORK,FIS,30.18838209,-94.0520432,NA,178 FT S OF CARLA ST,NV,NA,30.18838209,-94.0520432,A07777
361,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ORANGE,FM 1131,TEN MILE CREEK WEST FORK,FIS,30.19197007,-94.05555907,NA,93 FT W OF HOFFMAN,NONE,NA,30.19197007,-94.05555907,A07778
361,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,ORANGE,CARLA ST,TEN MILE CREEK WEST FORK,FIS,30.18885685,-94.05471011,NA,886 FT W OF EASY ST,NV,NA,30.18885685,-94.05471011,A07779
361,BRIDGE CLASS,TXDOT,0,COASTAL,NA,NA,ORANGE,2ND ST,COOPERS GULLY,FIS,30.105619,-93.731092,NA,215 FT S OF FARRAGUT RD,NONE,201810B00002001,30.105619,-93.731092,A07780
361,BRIDGE CLASS,TXDOT,0,COASTAL,BLURRY IMAGE,NA,ORANGE,3RD AVE,COOPERS GULLY,FIS,30.105573,-93.732239,NA,235 FT N OF BURTON AVE,GAUGE,201810B00003001,30.105573,-93.732239,A07781
361,BRIDGE CLASS,TXDOT,0,COASTAL,NA,NA,ORANGE,6TH ST,COOPERS GULLY,FIS,30.107308,-93.735807,NA,516 FT N OF REIN AVE,NONE,201810B00006001,30.107308,-93.735807,A07782
361,BRIDGE CLASS,TXDOT,0,COASTAL,NA,NA,ORANGE,10TH ST,COOPERS GULLY,FIS,30.10799811,-93.74060865,NA,43 FT N OF JAYWAY ST,NONE,201810B00010001,30.10799811,-93.74060865,A07783
361,BRIDGE CLASS,COUNTY,0,COASTAL,NA,NA,ORANGE,E HOO HOO RD,COON BAYOU,FIS,30.06046169,-93.81690566,NA,0.28 FT E OF SH 62,NV,NA,30.06046169,-93.81690566,A07784
245,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,JEFFERSON,WOODEN BRIDGE - PRIVATE,BAYOU DIN,FIS,29.94104469,-94.20332068,NA,0.65 FT W OF WINZER RD,NV,NA,29.94104469,-94.20332068,A07785
245,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,JEFFERSON,JOSEY ST,CHANNEL TO JANES GULLY,FIS,30.07094973,-94.19957872,NA,0.13 MI E OF SHELBY AVE,NONE,NA,30.07094973,-94.19957872,A07786
245,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,JEFFERSON,MCLEAN ST,CHANNEL TO JANES GULLY,FIS,30.074637,-94.199551,NA,0.13 MI E OF SHELBY AVE,NONE,NA,30.074637,-94.199551,A07787
245,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,JEFFERSON,PRIVATE CROSSING #3,GREEN POND GULLY (DITCH 607),FIS,30.041191,-94.24850703,NA,0.21 MI N OF WALDEN RD,NV,NA,30.041191,-94.24850703,A07788
245,PEDESTRIAN CROSSING,COUNTY,0,RIVERINE,NA,NA,JEFFERSON,PRIVATE CROSSING #4,GREEN POND GULLY (DITCH 607),FIS,30.04146205,-94.24821076,NA,0.23 MI N OF WALDEN RD,NV,NA,30.04146205,-94.24821076,A07789
245,PEDESTRIAN CROSSING,COUNTY,0,RIVERINE,NA,NA,JEFFERSON,PRIVATE CROSSING #6,GREEN POND GULLY (DITCH 607),FIS,30.06140245,-94.25508925,NA,0.05 MI E OF YORKSHIRE DR,NONE,NA,30.06140245,-94.25508925,A07790
245,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,JEFFERSON,COLLIER RD,KEITH DRAIN DITCH,FIS,30.080725,-94.182846,NA,0.14 MI W OF SHAKESPEARE DR,NONE,201240B00276001,30.080725,-94.182846,A07791
245,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,JEFFERSON,EVANGELINE LN,KEITH DRAIN DITCH,FIS,30.082929,-94.184078,NA,257 FT W OF BANCROFT DR,NONE,NA,30.082929,-94.184078,A07792
245,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,JEFFERSON,TIMDER RD,MAYHAW BAYOU,FIS,29.83935566,-94.30967647,NA,0.43 MI S OF WISE RD,NV,NA,29.83935566,-94.30967647,A07793
245,BRIDGE CLASS,COUNTY,0,RIVERINE,GAUGE OFF OF ROAD,NA,JEFFERSON,WISE RD,MAYHAW BAYOU,FIS,29.84551887,-94.31440011,NA,0.73 MI E OF ENGLIN RD,GAUGE,NA,29.84551887,-94.31440011,A07794
245,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,JEFFERSON,FM 365,RHODAIR GULLY,FIS,29.945519,-94.325971,NA,2.31 MI E OF JOHNSON RD,NONE,2.01E+14,29.945519,-94.325971,A07795
245,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,JEFFERSON,FIELD CROSSING,WALKER BRANCH,FIS,30.16746595,-94.219371,NA,0.13 MI W OF FULBRIGHT RD,NV,NA,30.16746595,-94.219371,A07796
281,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,LAMPASAS,NARUNA RD,SULPHUR CREEK,FIS,31.05039668,-98.18524055,NA,0.22 MI W OF US 281,NONE,NA,31.05039668,-98.18524055,A07797
281,PEDESTRIAN CROSSING,CITY,0,RIVERINE,PRIVATE GOLF COURSE RD,NA,LAMPASAS,PRIVATE GOLF COURSE RD,SULPHUR CREEK,FIS,31.05508329,-98.18345522,NA,450 FT W OF US 281,NONE,NA,31.05508329,-98.18345522,A07798
281,BRIDGE CLASS,CITY,0,RIVERINE,PRIVATE GOLF COURSE RD,NA,LAMPASAS,PRIVATE GOLF COURSE RD,SULPHUR CREEK,FIS,31.05565788,-98.18570098,NA,NA,NV,NA,31.05565788,-98.18570098,A07799
281,BRIDGE CLASS,CITY,0,RIVERINE,PRIVATE GOLF COURSE RD,NA,LAMPASAS,PRIVATE GOLF COURSE RD,SULPHUR CREEK,FIS,31.05010447,-98.18411924,NA,NA,NV,NA,31.05010447,-98.18411924,A07800
281,BRIDGE CLASS,RAILROAD,0,RIVERINE,LINE DISCONTINUED,NA,LAMPASAS,ATCHINSON-TOPEKA RR,GIBSON BRANCH,FIS,31.0737061,-98.17082701,NA,113 FT W OF 3RD ST,NONE,NA,31.0737061,-98.17082701,A07801
281,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,LAMPASAS,AVENUE H,GIBSON BRANCH,FIS,31.07814643,-98.17240135,NA,417 FT E OF MCLEAN ST,NONE,NA,31.07814643,-98.17240135,A07802
281,BRIDGE CLASS,CITY,0,RIVERINE,GATES,NA,LAMPASAS,N HACKBERRY ST,BURLESON CREEK,FIS,31.07037967,-98.17681494,NA,118 FT S OF AVE A,ADV_WARN,NA,31.07037967,-98.17681494,A07803
281,BRIDGE CLASS,RAILROAD,0,RIVERINE,LINE DISCONTINUED (DUPLICATE),NA,LAMPASAS,ATCHINSON-TOPEKA RR,BURLESON CREEK,FIS,31.07023742,-98.17860311,NA,545 FT W OF HACKBERRY ST,ADV_WARN,NA,31.07023742,-98.17860311,A07804
281,BRIDGE CLASS,CITY,0,RIVERINE,GATES,NA,LAMPASAS,N HACKBERRY ST,CEMETERY CREEK,FIS,31.06836859,-98.17600746,NA,274 FT N OF 2ND ST,ADV_WARN,NA,31.06836859,-98.17600746,A07805
167,BRIDGE CLASS,CITY,0,COASTAL,NA,NA,GALVESTON,CHERRY DR,BENSON BAYOU,FIS,29.46093029,-95.06302863,NA,70 FT E OF CEDAR DR,NONE,NA,29.46093029,-95.06302863,A07806
167,BRIDGE CLASS,CITY,0,COASTAL,NA,NA,GALVESTON,PINE GROVE DR,BENSON BAYOU,FIS,29.46422585,-95.06682217,NA,388 FT E OF YUPON ST,NONE,NA,29.46422585,-95.06682217,A07807
167,BRIDGE CLASS,TXDOT,0,COASTAL,NA,NA,GALVESTON,SUNSET DR,BENSON BAYOU,FIS,29.467112,-95.067994,NA,1224 FT E OF GREENBRIAR ST,NONE,120850F00850023,29.467112,-95.067994,A07808
167,BRIDGE CLASS,CITY,0,COASTAL,NA,NA,GALVESTON,SPRUCE DR,BORDEN'S GULLY,FIS,29.4526919,-95.07816276,NA,0.25 MI N OF FM 517,NONE,NA,29.4526919,-95.07816276,A07809
167,BRIDGE CLASS,CITY,0,COASTAL,NA,NA,GALVESTON,DEATS RD,BORDEN'S GULLY,FIS,29.45199421,-95.08221221,NA,213 FT E OF HUGHES LN,NONE,NA,29.45199421,-95.08221221,A07810
167,BRIDGE CLASS,CITY,0,COASTAL,NA,NA,GALVESTON,HUGHES LN,BORDEN'S GULLY,FIS,29.451934,-95.083076,NA,137 FT N OF DEATS RD,NV,NA,29.451934,-95.083076,A07811
167,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,GALVESTON,BAKER RD,COWART CREEK,FIS,29.51320523,-95.22256476,NA,500 FT N OF STONEWALL PASS,NONE,NA,29.51320523,-95.22256476,A07812
167,BRIDGE CLASS,CITY,0,COASTAL,NA,NA,GALVESTON,FM 517,DICKINSON BAYOU,FIS,29.438773,-95.136045,NA,1.28 MI W OF CEMETARY,NONE,NA,29.438773,-95.136045,A07813
167,BRIDGE CLASS,CITY,0,COASTAL,NA,NA,GALVESTON,MCFARLAND RD,DICKENSON BAYOU,FIS,29.44628075,-95.17714699,NA,0.72 MI N OF FM 517,NV,NA,29.44628075,-95.17714699,A07814
167,BRIDGE CLASS,TXDOT,0,COASTAL,NA,NA,GALVESTON,FM 517,GUM BAYOU,FIS,29.469449,-95.013088,NA,1.01 MI E OF OWENS,NONE,1.21E+14,29.469449,-95.013088,A07815
167,PEDESTRIAN CROSSING,COUNTY,0,COASTAL,NA,NA,GALVESTON,EAST OF CAROLINE ST,GUM BAYOU,VGI,29.48918283,-95.02244336,NA,0.27 MI E OF CAROLINE ST,NV,NA,29.48918283,-95.02244336,A07816
167,PEDESTRIAN CROSSING,COUNTY,0,COASTAL,NA,NA,GALVESTON,MACKEY DR,GUM BAYOU,VGI,29.48821447,-95.02294742,NA,0.23 MI E OF CAROLINE ST,NV,NA,29.48821447,-95.02294742,A07817
167,BRIDGE CLASS,COUNTY,0,COASTAL,NA,NA,GALVESTON,EAST OF CAROLINE ST,GUM BAYOU,VGI,29.48577705,-95.02312205,NA,0.22 MI E OF CAROLINE ST,NV,NA,29.48577705,-95.02312205,A07818
